detector_id;osm_id;lanes;highway;oneway;length;score
4409;979;4;primary;False;102.331;0.002902632706104786
4410;477;4;primary;False;102.33099999999999;0.003517900424865079
4413;11669;1;secondary;True;127.81200000000001;0.009524153500075178
4414;15263;;tertiary;True;15.322;0.005122044086360118
4415;475;4;tertiary;False;102.51899999999999;0.006428145488981884
4416;4939;4;primary;False;51.935;0.0006410296993065645
4418;4940;4;primary;False;51.934999999999995;0.0012852799613243767
4419;2149;3;secondary;False;21.688000000000002;0.00558955124084854
442;10578;4;primary;False;52.904;0.001016417445756516
4420;11992;2;primary;False;60.068;0.011803653187241905
4421;2050;3;secondary;True;102.271;0.001386075641596101
4423;2060;2;secondary;False;140.163;0.0032334447363603965
4424;2072;4;primary;False;55.849000000000004;0.012867862717684626
4426;4504;2;tertiary;False;156.14899999999997;0.011536626623905992
4427;13714;;tertiary;True;21.772;0.013201052582737125
4428;4029;2;secondary;True;43.92;0.002523168425545617
4429;1112;1;secondary;True;69.12899999999999;0.005058078027545305
443;409;4;primary;False;96.73100000000001;0.001894616930043373
4430;2066;4;secondary;False;18.351;0.0013297446595230838
4431;453;6;secondary;False;34.549;0.012527806344730245
4432;9950;4;secondary;False;18.351;0.0010060850142527482
4433;470;4;secondary;False;102.06299999999999;0.005565856207089301
4434;854;['1', '3'];primary;True;231.028;0.003310955752413646
4435;2065;4;secondary;False;102.06299999999999;0.0014237203375544168
4436;5432;2;secondary;False;272.463;0.0007288175429748533
4437;5471;2;secondary;False;272.463;0.0005971692281713495
4438;469;4;secondary;False;101.19;0.004231911849825313
4439;2063;4;secondary;False;101.19;0.0025588438659843184
444;13288;['2', '3'];primary;True;104.194;0.013858520570065598
4440;12126;2;secondary;True;184.861;0.0009610790357754749
4441;466;4;secondary;False;101.471;0.001673772697596172
4442;2116;2;secondary;False;140.163;0.0014785710161566417
4444;15229;2;secondary;True;229.085;0.00021483126406518936
4445;2058;4;secondary;False;101.471;0.008333571523744485
4446;2106;2;primary;False;71.539;0.0008630849738149623
4447;15230;1;primary;True;434.367;0.00035969776207304217
4448;2110;2;primary;False;71.539;0.0015583700516050365
4449;482;4;primary;False;102.383;0.002326880266580053
445;10628;2;primary;True;85.158;0.007262341653725343
4450;2133;2;primary;False;65.449;0.010105715106574016
4451;856;4;primary;False;275.312;0.002759676911440158
4452;12912;4;secondary;True;157.596;0.00041455972618917807
4454;10186;2;secondary;True;64.194;0.005460705177631343
4455;483;4;secondary;True;102.89099999999999;7.665953690078118e-05
4457;1793;2;primary;False;46.31100000000001;0.005947376940549882
4458;2114;2;primary;False;54.422;0.0065719798605701815
4459;478;12;primary;True;31.513;0.0016084631427000264
446;423;2;primary;True;126.01899999999999;0.001351550994695607
4460;989;4;primary;False;275.312;0.001467214263878614
4461;2168;['5', '3'];tertiary;False;157.75199999999998;0.004862149943585565
4462;474;12;primary;True;35.958;0.0014633125765470922
4463;978;4;tertiary;False;102.51899999999999;0.002982234921123573
4464;1758;12;primary;True;33.865;0.0035390098155149994
4465;7921;4;primary;False;42.418;0.0013975256597767492
4466;11956;3;secondary;True;73.667;0.004741393987571707
4467;11998;4;secondary;True;19.4;0.008753474248565315
4468;9078;4;primary;False;107.17899999999999;0.0010494639000351888
4469;468;12;primary;True;36.873000000000005;0.0033729155848725312
447;11889;['2', '1'];secondary;True;184.474;0.00891670259470786
4470;467;12;primary;True;36.788;0.0011564065883979083
4471;13332;4;primary;False;235.132;0.0007198837789786586
4472;481;12;primary;True;31.442;0.002627529449331089
4473;13329;4;primary;False;235.132;0.0010622258243919499
4474;484;12;primary;True;33.996;0.00907592686787594
4475;2090;3;tertiary;False;120.209;0.006053483868784157
4476;13324;4;primary;False;38.205;0.0026907222952695566
4477;15258;2;primary;True;91.43299999999999;0.00451233366235394
4478;13317;4;primary;False;252.934;0.0009971211409054216
4479;9010;4;primary;False;252.934;0.0006947496622451772
448;958;2;primary;True;63.782;0.009916574620012867
4480;9011;5;primary;False;139.16500000000002;0.002159418398840854
4481;13321;2;primary;True;63.79899999999999;0.0058123801659420065
4482;9033;2;secondary;False;60.908;0.006343108073615005
4483;5407;['4', '2'];secondary;False;181.879;0.004192797282260123
4484;9049;2;tertiary;False;100.544;0.0019318784606123837
4485;5474;['2', '4'];secondary;False;181.879;0.002370735851238289
4487;9073;1;secondary;True;200.18800000000002;0.00041699819989423156
4488;1802;1;secondary;True;248.83499999999998;0.003033522885357667
449;11112;['4', '3'];primary;False;125.558;0.006378567110014195
4490;5978;4;secondary;True;88.91499999999999;0.0025055223263632485
4493;16451;['4', '2'];tertiary;False;158.668;0.009895870498493792
4494;860;;primary;True;25.031;0.003327617539119502
4495;5405;9;secondary;True;14.692;0.0033063283760215822
4496;10523;;primary;False;223.99300000000002;0.0012637905379859636
4497;5409;2;secondary;False;347.831;0.0009926276943436204
4498;14243;2;secondary;False;347.8310000000001;0.0012769891892212347
4499;15233;3;primary;True;52.916000000000004;0.006039294636460074
45;13375;['4', '3'];primary;True;119.612;0.0011570936283816244
450;4377;2;primary;True;115.556;0.00033934816167562715
4500;15794;4;primary;False;38.205;0.006828560948819546
4501;5401;;tertiary;False;360.43700000000007;0.003982526177295659
4502;5404;;tertiary;False;360.43700000000007;0.00428073663785042
4503;14242;2;secondary;False;183.86499999999998;0.0002677300277686357
4504;5451;2;secondary;False;183.865;0.0008696938308924362
4505;1118;4;primary;False;50.50599999999999;0.0012912382558147779
4506;5600;2;secondary;False;146.00699999999998;0.000980968498645125
4507;5125;4;primary;False;50.506;0.001221021873139323
4508;12111;2;secondary;False;146.00699999999998;0.0010773925436483984
4509;11442;2;secondary;False;183.31;0.0031013475617355265
451;65;2;primary;True;102.698;0.0012381067385403052
4510;5579;2;secondary;False;183.31;0.003925064566083889
4518;16406;3;primary;True;23.873;0.004681576066499656
4520;5526;2;secondary;True;34.933;0.0024821850506551455
4521;16527;5;primary;False;125.53299999999999;0.0015271163268165298
4522;16524;5;primary;False;125.53299999999999;0.002089850337333892
4523;5543;2;secondary;True;32.742999999999995;0.0045069731210343345
4524;12360;2;primary;True;224.26299999999998;0.0005763939708588944
4525;5575;2;secondary;True;139.847;0.0007900318598266001
4526;14779;1;primary_link;True;144.01600000000002;0.005111069044203349
4527;11444;2;secondary;True;123.35199999999999;0.0024268951073864427
4528;15260;1;primary;True;622.209;0.0004893804415126864
4529;5374;2;secondary;True;179.859;0.0007146371692693859
453;1175;2;tertiary;True;94.259;0.010202181043832893
4530;10157;2;primary;True;94.482;0.0004341614333576578
4531;5482;2;secondary;True;185.19799999999998;0.0003339688061421176
4532;10190;['2', '3'];primary;True;197.86900000000003;0.0016472819973383725
4534;12205;4;primary;False;132.17399999999998;0.0023005316791479824
4535;15099;1;primary;True;252.13600000000002;0.0002800817967104156
4536;12316;2;primary;True;41.658;0.0009696755185056033
4537;732;4;primary;False;228.693;0.0008077032815880014
4538;5522;1;tertiary;True;86.001;0.0015324956781701197
4539;5460;['4', '2', '5'];primary;False;276.10800000000006;0.007725268729820172
454;4379;2;secondary;True;220.83200000000002;0.001667833255925147
4540;12310;2;primary;True;30.005;0.007422138751010568
4541;12314;4;primary;False;228.693;0.003340735542819186
4543;16498;;primary;True;15.261000000000001;0.002108815280410082
4547;1111;1;primary;True;611.3069999999999;0.0013719571562954133
4548;12207;4;primary;False;61.221;0.005845134269661191
4549;12309;4;primary;False;167.253;0.0013747276667848895
455;67;['4', '3'];primary;False;125.55799999999999;0.0008955099351789166
4550;9993;4;primary;False;232.493;0.0010489860526798687
4551;61;['4', '5'];primary;False;231.95299999999997;0.0013805433187692397
4555;12735;4;primary;False;193.613;0.0023354998124471933
4556;9996;4;primary;False;215.531;0.0028594917889341247
4557;58;4;primary;False;196.529;0.0006587778481719504
4558;12189;['4', '5'];primary;False;231.953;0.0009864169420884326
456;12628;['2', '3'];primary;True;86.55499999999999;0.002758716217354631
4560;62;4;primary;False;232.493;0.003011767084006986
4561;10744;1;primary;True;360.159;0.0038235490787918843
4562;12308;4;primary;False;61.221;0.00179462471575326
4563;10145;1;primary;True;593.868;0.00044743700694042015
4564;257;2;primary;True;42.751000000000005;0.002049975642718518
4568;5655;2;secondary;True;59.781000000000006;0.004050864735207842
457;10723;3;primary;True;23.809000000000005;0.00694794930124722
4571;60;3;secondary;False;89.357;0.0011619654535970105
4572;10144;2;secondary;True;230.031;0.004771222885276196
4573;16129;2;secondary;True;56.304;0.003919723782983368
4574;9988;3;secondary;False;89.357;0.0016913919272478536
4575;1110;2;primary;True;109.864;0.002545401737057161
4578;10749;2;primary;True;414.22800000000007;0.008379724561117506
458;4179;3;primary;True;372.17199999999997;0.00030424324909613065
4580;1108;2;primary;True;199.27799999999996;0.002502606185306152
4581;11990;3;secondary;True;58.471000000000004;0.005995313815238
4582;1113;6;tertiary;False;312.769;0.0017754579210364587
4583;1183;6;tertiary;False;312.769;0.0013130348786108477
4585;12737;8;primary;False;215.024;0.0022754645680924134
4586;992;2;secondary;True;59.413999999999994;0.003619631832410232
4587;10194;2;secondary;True;242.39000000000001;0.0009289788426695711
459;11885;2;primary;True;22.097;0.004157180783022077
4590;12294;4;primary;False;170.067;0.0015254330209634208
4592;8896;4;primary;False;164.69000000000003;0.004844379298318261
4593;12297;4;primary;False;170.067;0.001963224196315296
4594;15987;2;primary;True;19.55;0.0025597205157533685
4596;3931;['4', '3'];secondary;True;63.317;0.003858835520671701
4597;11837;5;secondary;True;39.55;0.0037045113965775063
4598;723;2;tertiary;False;65.852;0.001045193892511444
4599;861;4;secondary;True;196.80000000000004;0.0009338445397262501
46;15250;;tertiary;True;37.224;0.005772483683688378
460;5203;1;tertiary;True;337.55999999999995;0.0014419269366466145
4600;11963;2;secondary;True;32.79;0.011302441043977665
4601;11762;2;tertiary;False;65.852;0.0021687880553658756
461;11888;2;secondary;True;34.172;0.0023164311135067256
4610;4022;3;secondary;True;95.946;0.0003937164252865147
4612;4018;3;secondary;True;59.06400000000001;0.0016479740470778845
4616;11761;['4', '2'];primary;True;299.95200000000006;0.0008050782169310086
4617;886;['2', '4'];primary;True;302.64900000000006;0.0024551410536974186
4618;4083;2;primary;True;212.26600000000002;0.0009619084505637483
4619;11773;['2', '3'];primary;True;82.14000000000001;0.00972602699039837
462;325;['4', '3'];tertiary;False;87.10600000000001;0.004803739778310113
4620;5928;2;primary;True;178.30500000000004;0.0023889397584327125
4621;10753;4;primary;False;680.521;0.006661230655669577
4622;11961;2;primary;True;183.858;0.001485769909758818
4623;4078;2;primary;True;333.925;0.0007833618788881678
4624;11971;2;primary;True;381.036;0.0011143160585139157
4625;9571;1;tertiary;False;69.652;0.009839968661480026
4626;16408;3;secondary;False;50.489;0.013316617351083599
4628;11743;4;primary;False;385.082;0.0007122738064305358
463;8627;4;primary;True;91.934;0.0013895934952006556
4630;11751;4;primary;False;385.082;0.0008308721671901825
4632;16407;6;secondary;False;30.055;0.014488031183840915
4633;12329;2;primary;True;90.957;0.00583296502330201
4634;11750;2;primary;True;93.76700000000001;0.004929322132022969
4635;5911;1;tertiary;True;88.67000000000002;0.008331445970490025
4636;12328;2;primary;True;135.06;0.0015528821520447928
4637;11753;2;primary;True;136.713;0.0012762538663199164
4638;5933;2;primary;True;84.21199999999999;0.0005669765225718806
4639;11767;2;primary;True;81.38600000000001;0.0016603891324783891
464;14013;3;primary;True;80.141;0.0013471868582825377
4640;9085;3;secondary;False;50.489000000000004;0.017218087625972815
4641;9748;1;tertiary;False;69.652;0.009694055444763405
4642;4028;['2', '3'];secondary;True;201.097;0.0002796104165429917
4643;11972;1;secondary;True;137.638;0.002222747202598973
4644;5918;['4', '3'];primary;False;77.856;0.002199271607864474
4645;3993;6;primary;True;7.1899999999999995;0.009863792647450067
4646;11742;;primary;False;17.003999999999998;0.00788069129583034
4647;4024;3;secondary;True;121.39;0.0012429867711268542
4648;10607;4;primary;True;105.62100000000001;0.0006886530300574508
4649;11728;4;primary;True;267.18899999999996;0.0009038470544629322
465;15283;5;primary;True;293.082;0.004349961929581417
4650;12643;2;primary;True;41.979;0.008510742459713056
4652;8895;4;primary;False;56.028;0.0024428203367829735
4653;11735;4;primary;False;56.028;0.0013236258244040604
4654;8899;['4', '3'];primary;True;54.919;0.012755058123672763
4655;8901;2;primary;True;42.647999999999996;0.011231522688797421
4657;11718;1;secondary;True;102.649;0.0019409522096367883
4658;6759;3;primary;False;225.048;0.0016970339877948532
466;534;;primary;True;55.635999999999996;0.010276040460312223
4661;14074;2;primary;True;30.604999999999997;0.01479345812362802
4662;13631;2;primary;True;82.926;0.000716821045240634
4663;11162;3;secondary;False;140.011;0.0004921804899045955
4664;11163;3;secondary;False;96.145;0.0015069094471884632
4665;10565;2;primary;True;99.995;0.006793262111343357
4667;317;;secondary;True;50.621;0.01985800698819482
4669;8850;;secondary;False;152.029;0.0017472387467079545
467;14134;2;secondary;True;89.84700000000001;0.0029508751159997198
4670;10930;;secondary;False;152.029;0.001436340732596764
4673;8900;2;primary;True;14.636000000000001;0.004813762095787979
4674;16312;['4', '5', '3'];primary;True;117.10600000000001;0.0012261196124255453
4675;390;;primary_link;True;16.779;0.012149831504229257
4676;11128;2;primary;True;35.281;0.00041370200467591667
4678;54;4;primary;True;50.737;0.013929575789819841
4679;2857;2;primary;False;74.276;0.01804661210543663
468;70;2;secondary;True;146.33800000000002;0.0008947066936784486
4680;332;2;primary;True;53.542;0.0039166306668731955
4681;13340;3;primary;True;90.955;0.004488844614306666
4682;2890;2;primary;False;198.356;0.0004185096973966929
4683;9722;2;trunk_link;True;24.076;0.005614281379932869
4684;2897;2;primary;False;167.84699999999998;5.89716744025205e-05
4686;2891;2;primary;False;167.847;0.00026463590837955397
4687;8897;['2', '3'];primary;True;91.836;0.0006742782242556294
4688;334;2;primary;False;198.356;0.0005316540347421496
4689;593;2;primary;False;151.804;0.0020318560657363294
469;4388;2;secondary;True;164.69500000000005;0.0004202186058525129
4691;2858;2;primary;False;151.804;0.0014102503368365361
4693;2862;2;primary;False;143.69400000000002;0.0007480739287189047
4695;579;2;primary;False;143.69400000000002;0.0005816862160666809
4697;15246;1;primary;True;933.0129999999999;0.004589641890889186
4699;3776;['2', '3'];secondary;False;92.46300000000001;0.001019060866041384
47;4242;2;secondary;True;69.417;0.0010947363457531913
470;321;2;secondary;True;118.06;0.0011041658868420111
4700;10179;1;tertiary;True;499.281;0.00014078869402667585
4701;3775;2;secondary;False;130.42999999999998;0.0009396913346487253
4702;625;['2', '4', '3'];secondary;False;152.825;0.0003872660745896595
4703;627;['4', '2', '3'];secondary;False;152.82500000000002;0.0003039672636832274
4704;5913;1;primary_link;True;104.22;0.0004535681118652373
4705;11388;['2', '3'];secondary;False;143.158;0.0004053360238516198
4706;582;2;secondary;False;169.314;0.00040627930906667834
4707;11389;3;secondary;False;112.943;0.00020324801305564023
4708;15503;['2', '3'];secondary;False;143.15800000000002;0.00029472139669472515
4709;10174;1;primary;True;503.729;0.0005533056430809134
471;316;2;secondary;True;196.86599999999999;0.0018253198418244974
4710;15356;2;primary;True;687.277;0.006911282771317946
4711;594;2;secondary;False;160.44;0.0027740329373911626
4712;584;2;secondary;False;160.44;0.001077858738285597
4714;45;4;primary;False;174.103;0.0006863762212327871
4715;10942;4;primary;False;112.63199999999999;0.0016440966712298823
4717;5920;4;primary;False;112.632;0.0008872201113790971
4718;5921;4;primary;False;368.434;0.003648157756916872
4720;12229;4;primary;False;167.93200000000002;0.0019609158926349084
4721;11782;4;primary;False;62.362;0.0002082640116176972
4722;13755;4;primary;False;62.362;0.0010718703203601715
4723;9944;4;primary;False;167.93200000000002;0.0006112144210630865
4724;12228;4;primary;False;368.434;0.0026124426310322867
4729;16403;['2', '3'];secondary;False;220.884;0.0013542966763875814
4730;16405;6;secondary;False;30.055;0.0006955203579770183
4731;2885;1;primary;True;224.078;0.00012603412539377278
4732;2861;2;primary;False;39.915;0.012809724612498092
4734;5899;4;primary;False;76.33200000000001;0.011851679314811916
4735;576;2;secondary;False;268.33900000000006;0.0014379201567974315
4736;591;2;secondary;False;268.339;0.0023031090359630223
4737;2870;2;secondary;False;257.927;0.000981800856357926
4738;14635;2;secondary;False;257.927;0.0011152082474071867
4740;10925;2;tertiary;False;23.139000000000003;0.0009687179250533489
4741;10926;2;tertiary;False;54.073;0.00047712052397519433
4742;6582;1;primary;True;211.826;0.000783907244448171
4743;13945;1;primary;True;204.11499999999998;0.0016780493106968888
4744;2007;['2', '3'];secondary;False;63.438;0.0038801567780500437
4745;1006;2;tertiary;False;157.77100000000002;0.0004602911513446271
4746;10859;2;tertiary;False;157.77100000000004;0.0007354241391624777
4747;8738;1;primary;True;107.81;0.007573655865748997
4748;16506;;tertiary;True;1.571;0.010982419931718035
4749;10548;1;primary;True;64.122;0.0009510660397423845
4750;10541;1;primary;True;161.579;0.002202180370434242
4751;14016;1;primary;True;208.71300000000002;0.0010282504666311843
4752;8747;['1', '2'];primary;True;54.104;0.00407436427898616
4753;2797;3;secondary;False;39.902;0.011191155584316086
4756;13840;['2', '1'];secondary;True;93.98899999999999;0.003662119116779457
4757;10954;1;primary;True;161.64600000000002;0.0008845663540646172
4758;2008;['2', '3'];secondary;False;317.40200000000004;0.008063210077526329
4759;606;5;primary;True;20.076;0.01016222279815841
4767;3039;;tertiary;False;226.669;0.003101272444635485
4769;13091;4;primary;False;145.353;0.0008988318450701177
4770;3796;4;primary;False;42.253;0.0011900454360225094
4771;3052;;tertiary;False;226.669;0.0008354925262300304
4772;14777;4;primary;False;42.253;0.001361867744323311
4773;14462;5;primary;True;19.429000000000002;0.004680166761015789
4774;251;2;tertiary;False;305.639;0.001176185044547524
4776;1701;2;tertiary;False;305.639;0.00022251464344910833
4778;13845;['2', '3'];secondary;False;112.393;0.0006676265975758893
4779;13850;3;secondary;False;23.955;0.0005865358516124664
4781;1884;2;secondary;False;56.532;0.0004763429197795711
4784;1886;2;secondary;False;56.532;0.0010817076677202121
4785;1887;2;secondary;False;68.758;0.001042162430736282
4787;13656;2;secondary;False;68.758;0.0014711153829283655
4795;11896;['2', '3'];secondary;False;213.898;0.0010617428870476585
4797;1412;['2', '3'];secondary;False;213.898;0.0013496100372703654
4798;612;['2', '3'];secondary;False;61.225;0.001004767495634879
48;4243;1;secondary;True;159.80700000000002;0.003351214848110862
4800;9621;3;secondary;False;49.369;0.0018745972431623227
4802;1018;3;secondary;False;49.369;0.0011616548643267083
4805;13839;4;secondary;False;151.38300000000004;0.0036960308237124007
4807;13841;4;secondary;False;115.743;0.0026127690575561986
4810;3093;2;secondary;False;32.742000000000004;0.0024761748953106705
4812;2040;2;secondary;False;54.004999999999995;0.0017348798650828
4815;1669;2;secondary;False;92.288;0.0005416224764175498
4818;87;2;secondary;False;56.981;0.0007719063818099225
482;16399;1;tertiary;True;162.664;0.005426543751399229
4821;15124;['4', '2'];secondary;False;143.774;0.0006915405545683223
4822;3106;2;secondary;False;76.249;0.0011417005837249879
4823;3108;2;secondary;False;219.285;0.0003360316742939512
4824;3122;2;secondary;False;219.285;0.0003589803457917718
4825;3109;2;secondary;False;76.24900000000001;0.0011724699157279774
4826;13050;2;secondary;False;56.981;0.000748429658507097
4827;88;2;secondary;False;92.288;0.0005037261192895714
4828;2043;2;secondary;False;54.005;0.0008557279742154509
4829;90;2;secondary;False;63.867999999999995;0.001839676325851063
483;12342;2;secondary;True;115.39099999999999;0.00042761390111266027
4830;3044;2;tertiary;False;170.395;0.0022818180918747974
4831;3054;2;tertiary;False;104.339;0.0014600910074673461
4832;3030;2;tertiary;False;138.326;0.0010945252749614452
4833;1524;2;tertiary;False;138.326;0.0011389484249704628
4834;3031;2;tertiary;False;69.484;0.0011243715192483742
4835;3055;2;tertiary;False;170.395;0.0007613262432098963
4836;3786;['2', '4'];secondary;False;143.774;0.0006478193049916257
4837;2880;2;secondary;False;97.457;0.0012336171928252582
4838;2874;2;secondary;False;97.457;0.0012159357383876004
4839;4351;2;primary;False;29.478;0.0044805067124274334
484;9544;2;secondary;True;99.001;0.0003016769062837521
4840;2233;2;secondary;False;163.43900000000002;0.006841711380516208
4841;14463;4;primary;True;23.122999999999998;0.010876891415553008
4842;5117;['2', '3'];secondary;False;154.969;0.0007565064613804945
4843;12520;['2', '3'];secondary;False;154.969;0.00042298248350045606
4844;4346;2;primary;False;166.165;0.0010693268301591836
4845;331;2;secondary;False;101.99000000000001;0.001586569627771605
4846;11126;2;secondary;False;101.99000000000001;0.0013967167169536678
4847;4348;2;primary;False;120.115;0.0005826914073385077
4848;13196;1;primary;True;58.506;0.0021739573280529665
485;14133;3;tertiary;True;65.17;0.00404894300848015
486;8630;2;tertiary;True;46.849000000000004;0.001192679556539676
4861;16336;['4', '2'];secondary;False;181.94699999999997;0.0022026327780610717
4862;617;['2', '4'];secondary;False;181.947;0.0015957167748851095
4863;2879;2;secondary;False;164.945;0.008533943915727333
4864;2898;2;primary;False;39.915;0.012222973095611996
4865;1523;2;tertiary;False;153.223;0.0017206831341602966
4866;1219;2;primary;False;346.062;0.001182062906276106
4867;16190;1;primary;True;75.4;0.0027796879611578585
4868;15430;2;primary;False;346.06200000000007;0.0013997251223872638
4869;14300;2;primary;False;19.046;0.00250821539086165
487;8611;2;tertiary;True;101.257;0.000955411621854583
4870;3033;2;tertiary;False;153.22299999999998;0.0012786007455644994
4873;11865;2;tertiary;True;350.813;0.008121955892612491
4874;16394;2;secondary;False;179.01200000000003;0.011342170576197054
4876;15428;2;tertiary;True;91.804;0.0012467399828951834
4877;1429;2;tertiary;True;172.09;0.0011610901226394425
4878;1156;1;tertiary;True;115.823;0.00415842981965878
4879;13198;1;primary;True;222.742;0.0010545256954476766
488;404;4;primary;False;43.002;0.005974361246164261
4880;2232;2;secondary;False;164.94499999999996;0.007966066460648692
4881;16291;2;primary;False;131.40800000000002;0.001042608148240582
4882;6809;2;primary;False;199.373;0.00031058583861413446
4883;9878;2;primary;False;151.059;0.0011779573918819831
4884;6797;2;primary;False;151.059;0.0014782027602499932
4885;9879;2;primary;False;199.37300000000002;0.0006409583322374919
489;543;4;primary;False;382.87499999999994;0.0031595115009190075
4893;12947;2;primary;False;131.408;0.000607738667171877
4894;16274;1;primary;True;226.00100000000003;0.002858984398398582
4895;13194;1;primary;True;123.71900000000001;0.0025703799009051623
4896;4350;2;primary;False;166.165;0.00043682560140777715
4897;16294;2;primary;False;120.115;0.0017693605223798692
4898;4345;3;primary;False;113.95599999999999;0.0018455186930770692
4899;7398;1;secondary;True;260.401;0.001256943233601737
49;16071;;tertiary;False;159.069;0.0025287837620158547
490;10959;4;primary;False;339.80799999999994;0.0013319528260874298
4900;626;3;secondary;False;154.287;0.00025269008658527375
4901;12921;1;secondary;True;183.28;0.0004404532120459599
4902;5205;3;secondary;False;154.28699999999998;0.0004396773811386528
4903;1218;4;secondary;False;114.99099999999999;0.000963545783660868
4904;621;4;secondary;False;114.991;0.0005826773182344227
4905;14205;1;secondary;True;269.522;0.0018746225345257423
4906;701;4;secondary;False;50.719;0.00044710272250800124
4908;8637;4;secondary;False;50.719;0.0026478407894114714
4909;11498;3;primary;True;30.221;0.006853241596068569
491;12790;3;primary;True;29.048000000000002;0.0024225819305248877
4911;10718;2;primary;False;81.36699999999999;0.01318477954725656
4912;7161;2;secondary;True;76.798;0.012920252448863603
4913;1286;['4', '3'];primary;False;192.46600000000004;0.0015641824211862624
4914;14073;['4', '3'];primary;False;192.466;0.0014394223734382956
4915;6796;;primary;True;160.69400000000002;0.00034898050657953107
4916;15674;2;primary;True;77.96100000000001;0.0040844693197853305
4917;1686;3;primary;True;163.192;0.0003588143836116453
4918;372;2;tertiary;False;273.60499999999996;0.0029339127129618674
4919;13931;;primary;True;129.282;0.0069227496358338905
492;1035;3;tertiary;False;44.522000000000006;0.011692409820068361
4920;14661;2;primary;True;73.765;0.004996878687116957
4921;12861;;primary;True;55.211;0.0011879136985698097
4922;11416;2;tertiary;False;211.64800000000002;0.005164993459550975
4923;7336;2;primary;True;190.20499999999998;0.0017630536650808958
4924;13500;3;primary;True;518.528;0.0001582147693459195
4926;13483;2;secondary;False;208.50900000000001;0.0029624678082113844
4927;14206;3;secondary;False;131.743;0.0014886520048204717
4928;13489;2;primary;True;12.757000000000001;0.0017081443843636628
4929;13493;2;primary;True;518.681;0.00026798787529699934
493;11115;3;primary;True;60.751000000000005;0.0008691466502945351
4930;8644;2;secondary;False;100.87;0.002793352924163055
4931;1446;2;tertiary;False;273.605;0.0032992533885657133
4932;13497;3;primary;True;116.44099999999999;0.0025055970993017283
4934;596;;primary;True;49.660000000000004;0.0017689751863845086
4936;7023;2;tertiary;False;40.986000000000004;0.01049076845119281
4939;6910;;secondary_link;False;11.52;0.0061845023045277074
494;14012;3;primary;True;94.387;0.008366991151712504
4941;12996;2;primary;True;36.771;0.0049098415396925475
4943;6791;2;secondary;False;136.201;0.007836347834897651
4944;6771;;tertiary;True;195.84900000000002;0.005494654179468059
4945;7315;2;tertiary;True;109.258;0.007603535272829385
4946;7060;2;tertiary;False;56.729;0.006320885323693724
4947;13233;;secondary_link;False;11.52;0.0075667848781267935
4948;8641;2;secondary;False;48.459;0.014468505610340045
4949;8633;;tertiary;True;72.116;0.008304234112929128
495;11116;['2', '4'];primary;False;261.69500000000005;0.0008132771536313939
4950;8632;;primary;True;46.342999999999996;0.006196392982767125
4951;10969;3;primary;True;97.506;0.003147585408543253
4952;8147;2;secondary;True;29.741999999999997;0.010708720520645563
4953;11044;2;primary;True;340.657;0.0015084938167903876
4954;8664;1;primary;True;207.793;4.317436302770538e-05
4955;6480;2;secondary;False;47.18000000000001;0.009971841119393796
4956;8145;['1', '2'];primary;True;184.64000000000001;0.0011312045622886913
4957;8638;2;primary;True;255.25099999999998;0.012319440011454807
4958;11037;2;primary;True;84.404;0.002313177008368897
4959;11214;1;secondary;True;144.314;0.0007979058488624236
4960;12828;3;primary;True;98.28;0.0011547624544071089
4961;13240;;secondary;False;142.83;0.0006038680048492486
4962;8205;3;secondary;False;87.314;0.00021232790957625378
4963;9880;;secondary;False;142.83;0.0006252042700252618
4964;8203;2;secondary;False;139.76199999999997;0.0005634169078766846
4965;20;3;secondary;False;102.99099999999999;0.00036247234943848354
4967;16;3;secondary;False;102.991;0.0003832929155257351
4969;14334;2;secondary;False;147.309;0.0008265219555336884
497;14132;1;tertiary;True;52.524;0.006242599234519622
4977;7370;;secondary;False;205.16599999999997;0.00016153259282551563
4978;7365;;secondary;False;205.166;0.0015689871083155176
4979;14694;2;tertiary;False;140.089;0.0016519530930920324
498;337;['4', '2'];primary;False;261.69500000000005;0.0045082408504366935
4980;8130;2;tertiary;False;101.679;0.0004043066343588489
4981;8129;2;tertiary;False;131.164;0.0008878999739290441
4982;14;2;secondary;False;147.309;0.0004576116843760106
4983;1657;2;tertiary;False;131.16400000000002;0.0012975843993603981
4984;15;3;secondary;False;173.78799999999998;0.0004894720316294231
4985;11065;3;secondary;False;173.78799999999998;0.0008327544394963679
4987;8177;3;secondary;False;265.487;0.0003497436847883879
4988;7025;2;tertiary;False;200.598;0.0009550602969380367
4989;8;3;secondary;False;265.487;0.00044527648340034827
499;338;2;primary;False;488.98399999999987;0.0012729273993879987
4990;7024;2;tertiary;False;200.59799999999996;0.0002768477002840856
4991;11325;2;secondary;False;98.761;0.0010015055198915955
4992;7;2;secondary;False;98.761;0.001233912440795298
4994;5;3;secondary;False;154.093;0.000863282846404899
4996;12902;3;secondary;False;154.093;0.0010552245446438227
4997;96;2;secondary;False;97.988;0.0007923927825774396
4998;219;2;secondary;False;108.327;0.0009148438877810848
4999;1088;2;secondary;False;102.67500000000001;0.0003854740101336978
5;13355;4;primary;True;80.446;0.001275479547081485
50;109;['2', '3'];secondary;True;112.52299999999998;0.0006725807094615302
500;1556;2;primary;False;488.984;0.000553835152904379
